fonte,registro_id,codigo_ibge,municipio,uf,orgao_razao_social,data_referencia,valor_global,objeto,eixo_id,subeixo_id,keywords_hit,estagio
Transferegov,2145533,3532157,NANTES,SP,MINISTERIO DA EDUCACAO,31/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1973328,2503506,CACIMBA DE DENTRO,PB,MINISTERIO DA EDUCACAO,18/04/2024,7622453.28,"Construção de Escola em Tempo Integral, no centro do  municipio de Cacimba de Dentro – FNDE – Escola 5 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2074500,2404903,ITAÚ,RN,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,21/05/2025,203690.0,Implementação da feira da Agricultura familiar no Município de Itaú/RN,seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,1971922,2304350,FORQUILHA,CE,MINISTERIO DA EDUCACAO,15/04/2024,5665845.17,"Construção de Creche, no bairro Padre Edson, Forquilha/CE – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1972321,2613800,SÃO VICENTE FERRER,PE,MINISTERIO DA EDUCACAO,16/04/2024,5308999.94,"Construção de Creche e Escola de Educação Infantil, no Distrito de Siriji, São Vicente Férrer/PE – FNDE– Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1975318,2112407,TURIAÇU,MA,MINISTERIO DA EDUCACAO,25/04/2024,11452213.5,Construção de Escola em Tempo Integral em TURIACU/MA - FNDE Escola de 13 salas,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2108295,5102686,CAMPOS DE JÚLIO,MT,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,04/08/2025,368000.0,Aquisição de Retroescavadeira através do Programa Nacional de Modernização e Apoio à Agricultura Familiar (PROMAQ)no Município de Campos de Júlio - MT,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2108218,2101103,AXIXÁ,MA,MINISTERIO DA EDUCACAO,01/08/2025,3529667.13,"Construção da Creche de Educação Infantil - Creche Tipo 2,no município de Axixá/MA.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1977760,2310852,PINDORETAMA,CE,MINISTERIO DA EDUCACAO,02/05/2024,9601221.31,Construção da Escola de Tempo Integral no município de Pindoretama/CE – FNDE – Escola 9 salas.,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2083002,4216206,SÃO FRANCISCO DO SUL,SC,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,04/06/2025,160625.75,Projeto Aquecendo a Agricultura Familiar de São Francisco do Sul,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2040447,3133808,ITAÚNA,MG,MINISTERIO DA EDUCACAO,20/12/2024,102587.22,020-Reformar escola ou creche,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2124966,2929404,SÃO MIGUEL DAS MATAS,BA,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",08/09/2025,300500.0,Modernização do Banco de Alimentos do Município de  São Miguel das Matas /BA,seguranca_alimentar,equipamentos_san,banco de alimentos,anunciado
Transferegov,2139411,5005707,NAVIRAÍ,MS,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,09/10/2025,1000000.0,"Aquisição de caminhão distribuidor de calcário destinado ao atendimento de produtores rurais e cooperativas da agricultura familiar do Município de Naviraí/MS, visando à correção e melhoria dos solos agrícolas e ao fortalecimento da produção rural sustentável.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1966800,1600303,MACAPÁ,AP,MINISTERIO DA DEFESA,05/04/2024,2505100.0,CONSTRUÇÃO DE CRECHE NO MUNICÍPIO DE MACAPÁ/AP,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2107212,5201108,ANÁPOLIS,GO,MINISTERIO DA EDUCACAO,30/07/2025,3450565.16,Construção de Creche no Município de Anapolis - GO – FNDE –  Tipo 2.,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2123907,2901106,AMÉLIA RODRIGUES,BA,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",05/09/2025,300500.0,Modernização do Banco de Alimentos do Município de Amelia Rodrigues,seguranca_alimentar,equipamentos_san,banco de alimentos,anunciado
Transferegov,1960753,2104404,GONÇALVES DIAS,MA,MINISTERIO DA EDUCACAO,05/03/2024,7140499.66,"CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL, 05 SALAS, NO MUNICÍPIO DE GONCALVES DIAS/MARANHÃO.",busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,2011430,4309308,GUAÍBA,RS,MINISTERIO DA EDUCACAO,14/08/2024,45000.0,029-Reformar escola ou creche - Emergenciais RS,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2110918,5103403,CUIABÁ,MT,MINISTERIO DA EDUCACAO,13/08/2025,3447328.73,"Construção de Creche de Educação Infantil, -Cuiabá/MT -PADRÃO FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2134845,2916856,ITATIM,BA,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",25/09/2025,800000.0,Modernização do Banco de Alimentos do municipio de Itatim,seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,1973693,3551009,SÃO VICENTE,SP,MINISTERIO DA EDUCACAO,19/04/2024,3512545.63,Construção de creche Pré Escola Tipo 2 Padrão FNDE,primeira_infancia,creche_pre_escola,creche;pre escola,aprovado
Transferegov,1973480,5200605,ALTO PARAÍSO DE GOIÁS,GO,MINISTERIO DA EDUCACAO,18/04/2024,5340777.51,Constru��o do CENTRO MUNICIPAL DE EDUCA��O INFANTIL NO SETOR PLANALTO NO MUNIC�PIO DE ALTO  PARA�SO -GO - FNDE - CRECHE Tipo 1.,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2041338,2601003,ANGELIM,PE,MINISTERIO DA EDUCACAO,31/12/2024,1257994.09,020-Reformar escola ou creche,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2142402,4112959,JURANDA,PR,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,21/10/2025,500000.0,"Agricultura familiar, compreendendo, materiais de sombreamento de canteiros, como aquisição de adubos orgânicos e químicos e estufas para cultivo protegido, entre outros.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1977093,2608255,JUCATI,PE,MINISTERIO DA EDUCACAO,30/04/2024,5464254.37,"CONSTRUÇÃO DE CRECHE, POVOADO NEVES, NO MUNICÍPIO DE JUCATI - PE – FNDE – CRECHE TIPO 1",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1970656,2917805,JAGUARIPE,BA,MINISTERIO DA EDUCACAO,12/04/2024,3375435.3,"Construção de Creche e Escola de Educação Infantil, na Comunidade da Vila do Palma, Jaguaripe/BA – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2145647,3548401,SANTÓPOLIS DO AGUAPEÍ,SP,MINISTERIO DA EDUCACAO,31/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1974455,1703842,CAMPOS LINDOS,TO,MINISTERIO DA EDUCACAO,22/04/2024,11340988.4,Construção de Escola em Tempo Integral em CAMPOS LINDOS - FNDE Escola de 13 Salas,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1976568,1711902,LAGOA DA CONFUSÃO,TO,MINISTERIO DA EDUCACAO,29/04/2024,5585275.25,"CONSTRUÇÃO DE CRECHE PRÉ-ESCOLA NO BAIRRO PORTAL DO CERRADO, MUNICÍPIO DE LAGOA DA CONFUSÃO. CRECHE PADRÃO FNDE - TIPO 1.",primeira_infancia,creche_pre_escola,creche;pre-escola,aprovado
Transferegov,2115482,3302007,ITAGUAÍ,RJ,MINISTERIO DA EDUCACAO,21/08/2025,3922709.47,"A presente proposta tem por objeto a construção da Creche de Educação Infantil Parque Primavera, Itaguaí/RJ -FNDE - Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2063988,5108808,NOVA GUARITA,MT,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,09/05/2025,1.0,"Aquisição de uma Patrulha Mecanizada, composta por trator de pneus, grade aradora, calcareadeira, vincão para adubação e ensiladeira, destinada ao apoio direto à agricultura familiar no município de Nova Guarita-MT",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2114546,2916500,ITAPICURU,BA,MINISTERIO DA EDUCACAO,20/08/2025,3551177.68,"Construção da Creche Municipal de Educação Infantil, no município de Itapicuru/BA – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2058052,4302907,CACEQUI,RS,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,29/04/2025,730000.0,"O presente instrumento tem como objeto a aquisição de um trator agrícola e uma retroescavadeira, por meio de recursos disponibilizados pelo Programa Nacional de Modernização e Apoio à Produção Agrícola (PROMAQ), com o objetivo de apoiar o desenvolvimento da agricultura familiar, promover a inclusão produtiva e fortalecer a infraestrutura rural do Município de Cacequi/RS.A aquisição visa atender às demandas de pequenos produtores rurais que, em sua maioria, não possuem acesso direto a maquinário agrícola e enfrentam dificuldades estruturais para o manejo de suas propriedades e o escoamento da produção. A baixa mecanização, associada à limitação de recursos técnicos e financeiros, compromete diretamente a produtividade, a sustentabilidade econômica e a permanência das famílias no meio rural.Além do apoio direto à produção, os equipamentos serão utilizados na manutenção e recuperação das estradas vicinais, fundamentais para o transporte escolar, deslocamento de moradores e escoamento da produção agrícola. A melhoria dessas vias é uma medida estratégica para garantir acessibilidade, reduzir custos logísticos e ampliar o acesso das comunidades rurais a políticas públicas essenciais.Dessa forma, o objeto deste Convênio/Contrato de Repasse está alinhado aos objetivos e diretrizes do PROMAQ, que incluem:Fomentar a modernização e a mecanização da agricultura familiar;Apoiar a inclusão produtiva e a geração de renda no campo;Promover o desenvolvimento rural sustentável com justiça social;Reduzir desigualdades regionais e socioeconômicas;Reforçar a infraestrutura pública rural nos municípios com baixo índice de mecanização.Os equipamentos adquiridos serão gerenciados pela Secretaria Municipal de Agricultura e estarão disponíveis para uso conforme critérios técnicos e sociais previamente estabelecidos, priorizando famílias em situação de vulnerabilidade, assentamentos rurais, associações de produtores e comunidades com dificuldades de acesso a serviços públicos.Com isso, o Município de Cacequi busca não apenas modernizar a produção agrícola local, mas também garantir melhores condições de vida para a população do campo, valorizando o trabalho rural e contribuindo para o fortalecimento da economia regional.",busca_ativa_escolar,transporte_escolar,transporte escolar,rejeitado
Transferegov,2058052,4302907,CACEQUI,RS,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,29/04/2025,730000.0,"O presente instrumento tem como objeto a aquisição de um trator agrícola e uma retroescavadeira, por meio de recursos disponibilizados pelo Programa Nacional de Modernização e Apoio à Produção Agrícola (PROMAQ), com o objetivo de apoiar o desenvolvimento da agricultura familiar, promover a inclusão produtiva e fortalecer a infraestrutura rural do Município de Cacequi/RS.A aquisição visa atender às demandas de pequenos produtores rurais que, em sua maioria, não possuem acesso direto a maquinário agrícola e enfrentam dificuldades estruturais para o manejo de suas propriedades e o escoamento da produção. A baixa mecanização, associada à limitação de recursos técnicos e financeiros, compromete diretamente a produtividade, a sustentabilidade econômica e a permanência das famílias no meio rural.Além do apoio direto à produção, os equipamentos serão utilizados na manutenção e recuperação das estradas vicinais, fundamentais para o transporte escolar, deslocamento de moradores e escoamento da produção agrícola. A melhoria dessas vias é uma medida estratégica para garantir acessibilidade, reduzir custos logísticos e ampliar o acesso das comunidades rurais a políticas públicas essenciais.Dessa forma, o objeto deste Convênio/Contrato de Repasse está alinhado aos objetivos e diretrizes do PROMAQ, que incluem:Fomentar a modernização e a mecanização da agricultura familiar;Apoiar a inclusão produtiva e a geração de renda no campo;Promover o desenvolvimento rural sustentável com justiça social;Reduzir desigualdades regionais e socioeconômicas;Reforçar a infraestrutura pública rural nos municípios com baixo índice de mecanização.Os equipamentos adquiridos serão gerenciados pela Secretaria Municipal de Agricultura e estarão disponíveis para uso conforme critérios técnicos e sociais previamente estabelecidos, priorizando famílias em situação de vulnerabilidade, assentamentos rurais, associações de produtores e comunidades com dificuldades de acesso a serviços públicos.Com isso, o Município de Cacequi busca não apenas modernizar a produção agrícola local, mas também garantir melhores condições de vida para a população do campo, valorizando o trabalho rural e contribuindo para o fortalecimento da economia regional.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1972652,2917706,JAGUARARI,BA,MINISTERIO DA EDUCACAO,17/04/2024,3375435.29,"Construção de Crehe em Tempo Integral - CMEI de JUACEMA, na comunidade de Juacema, neste município de Jaguarari/BA, o projeto Proinfância Tipo 2 - padrão FNDE.Proposta:002808/2024Órgão Concedente: FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃOConvenente: Município de Jaguarari",primeira_infancia,creche_pre_escola,cmei,aprovado
Transferegov,1972652,2917706,JAGUARARI,BA,MINISTERIO DA EDUCACAO,17/04/2024,3375435.29,"Construção de Crehe em Tempo Integral - CMEI de JUACEMA, na comunidade de Juacema, neste município de Jaguarari/BA, o projeto Proinfância Tipo 2 - padrão FNDE.Proposta:002808/2024Órgão Concedente: FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃOConvenente: Município de Jaguarari",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1958595,4203956,CAPIVARI DE BAIXO,SC,MINISTERIO DA EDUCACAO,15/02/2024,350000.0,Aquisição de veiculo para transporte escolar,busca_ativa_escolar,transporte_escolar,transporte escolar,anunciado
Transferegov,1969140,2400802,ANGICOS,RN,MINISTERIO DA EDUCACAO,09/04/2024,3167331.21,Construção de Creche padrão FNDE - Tipo 2 no bairro Prefeito Jaime Batista dos Santos no município de Angicos/RN.,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1976321,2102754,CAPINZAL DO NORTE,MA,MINISTERIO DA EDUCACAO,27/04/2024,5630946.66,"Construção de uma creche tipo 1 padrão FNDE na Zona Urbana do Município de Capinzal do Norte, Estado do Maranhão.",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2056352,2925402,POTIRAGUÁ,BA,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,25/04/2025,450000.0,"Realizacao da Feira Agropecuaria de Potiragua, no peri­odo de 04 a 08 de setembro de 2025, com foco na promocao do desenvolvimento da cadeia produtiva agropecuaria local, por meio de acoes de capacitacao tecnica, palestras, cursos (como manejo e inseminacao artificial), exposicao de animais, maquinas e produtos, visando Ã  valorizacao da producao rural, geracao de renda e fortalecimento da agricultura familiar.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2145490,3522802,ITAPORANGA,SP,MINISTERIO DA EDUCACAO,31/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1968958,3129103,GURINHATÃ,MG,MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR,09/04/2024,205000.0,Aquisitar Calcário para melhoria e desenvolvimento da  agricultura Familiar e pequenos Produtores Rurais.,seguranca_alimentar,agricultura_familiar,agricultura familiar,aprovado
Transferegov,2108654,2909901,CURAÇÁ,BA,MINISTERIO DA EDUCACAO,05/08/2025,3551177.68,"Construção de Creche de Educação Infantil Marcelina dos Santos, CURAÇÁ-BA - FNDE - CRECHE TIPO 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2150852,4304606,CANOAS,RS,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,19/11/2025,2992334.3,"Contratação de empresa de arquitetura e/ou engenharia para a implantação do Mercado Público - Fase 1, Etapa 2, com área de 1.770,00m². O espaço será destinado à qualificação e consolidação da comercialização de produtos da agricultura familiar, artesanato e produtos coloniais, fortalecendo o comércio e valorizando a produção local.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2106782,2708006,SANTANA DO IPANEMA,AL,MINISTERIO DA EDUCACAO,29/07/2025,3416743.69,Construção de Creche e Escola de Educação Infantil no Município de Santana do Ipanema/AL – FNDE – Creche Tipo 2.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2147426,3525805,JÚLIO MESQUITA,SP,MINISTERIO DA EDUCACAO,07/11/2025,3810391.02,CONSTRUÇÃO DE CRECHE COM 5 SALAS - PADRÃO FNDE TIPO 2,primeira_infancia,creche_pre_escola,creche,anunciado
Transferegov,2025687,4318705,SÃO LEOPOLDO,RS,MINISTERIO DA EDUCACAO,14/08/2024,118000.0,029-Reformar escola ou creche - Emergenciais RS,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2108302,2604700,CORRENTES,PE,MINISTERIO DA EDUCACAO,04/08/2025,3441285.05,"Construção da Creche de Educação Infantil Creche Correntes, Correntes/PE, FNDE- Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1970669,1503309,IGARAPÉ-MIRI,PA,MINISTERIO DA EDUCACAO,12/04/2024,11639351.51,"Construção de Escola em Tempo Integral, na comunidade Salento, distrito Cají, no Munícipio de Igarapé-Miri-PA – FNDE – Escola 13 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1972671,2302206,BEBERIBE,CE,MINISTERIO DA EDUCACAO,17/04/2024,5654540.0,"Construção de Creche e Escola de Educação Infantil, na comunidade do Loteamento Planalto Beberibe, Beberibe-CE – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1973377,5103007,CHAPADA DOS GUIMARÃES,MT,MINISTERIO DA EDUCACAO,18/04/2024,12021342.86,"Construção da Escola Municipal de Tempo Integral, próximo à comunidade do Bairro Aldeia Velha, Loteamento Sant´Ana II, Rua 28, Chapada dos Guimarães/MT – FNDE – Escola 13 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1970311,5214002,MOZARLÂNDIA,GO,MINISTERIO DA EDUCACAO,11/04/2024,5341139.92,Construção de Creche/escola de educação infantil no municipio de  Mozarlândia/Go - FNDE - Creche Tipo 1.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1975423,2600302,AGRESTINA,PE,MINISTERIO DA EDUCACAO,25/04/2024,3198520.21,"Construção de Creche e Escola de Educação Infantil, no Loteamento Campo Novo, no Município de AGRESTINA PE – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1971644,2927002,RIO REAL,BA,MINISTERIO DA EDUCACAO,14/04/2024,3375773.82,"Construção de Creche e Escola de Educação Infantil, no centro, sede do município de Rio Real/Ba  – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2145505,3527900,LUTÉCIA,SP,MINISTERIO DA EDUCACAO,31/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,2108905,2107209,NINA RODRIGUES,MA,MINISTERIO DA EDUCACAO,06/08/2025,3529667.13,"Construção de Escola de Educação Infantil, Nina Rodrigues/MA - FNDE - Creche Pré‑Escola Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1970351,5220603,SILVÂNIA,GO,MINISTERIO DA EDUCACAO,11/04/2024,3194977.0,Construção de Creche/escola de educação infantil no municipio de Silvania/Go - FNDE - Creche Tipo 2,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2079089,1200385,PLÁCIDO DE CASTRO,AC,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,27/05/2025,402833.33,"Aquisição de uma retroescavadeira para apoiar a agricultura familiar, melhorar a infraestrutura rural e urbana, ampliando  a capacidade operacional da Prefeitura de Plácido de Castro na execução de serviços públicos.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2114769,1505403,OURÉM,PA,MINISTERIO DA EDUCACAO,20/08/2025,3602220.05,Construção de Creche – Tipo 2 – FNDE – Município de Ourém/PA,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2160192,1303536,PRESIDENTE FIGUEIREDO,AM,MINISTERIO DA EDUCACAO,11/12/2025,361577.25,026-Apoiar despesas de custeio no âmbito da política pública de transporte escolar,busca_ativa_escolar,transporte_escolar,transporte escolar,aprovado
Transferegov,1977274,2108702,PIO XII,MA,MINISTERIO DA EDUCACAO,30/04/2024,8179875.2,"Construção de Escola em Tempo Integral, Escola 05 salas São Francisco, Comunidade Vila Esperança, Pio XII/MA – FNDE – Escola 5 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2110226,1302108,JAPURÁ,AM,MINISTERIO DA EDUCACAO,11/08/2025,3698965.19,Construção da Creche de Educação Infantil no município de Japurá/AM – FNDE – Creche Tipo 2.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2149923,2404408,GROSSOS,RN,MINISTERIO DA EDUCACAO,18/11/2025,11000000.0,Construção de Escola em Tempo Integral no município de Grossos/RN.,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,1972585,2704302,MACEIÓ,AL,MINISTERIO DA EDUCACAO,17/04/2024,11613953.56,"Construção de Escola em Tempo Integral, Bairro Benedito Bentes,  Maceió/AL, para 500 crianças- projeto próprio.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2137365,3551801,SETE BARRAS,SP,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,01/10/2025,3000000.0,"O presente instrumento tem por objeto a cooperação técnica e financeira entre o Município de Sete Barras/SP e a União,visando a execução de obras de pavimentação asfáltica em trechos das vias STB-344 e STB-420, localizadas em áreasestratégicas do território municipal, no valor de R$ 3.000.000,00 (três milhões de reais).A intervenção consiste na realização de serviços de infraestrutura viária, compreendendo:pavimentação asfáltica em conformidade com normas técnicas de engenharia, garantindo resistência, durabilidade e segurançaao tráfego;execução de obras complementares de drenagem pluvial, com o objetivo de evitar erosões, alagamentos e deterioração precocedo pavimento;serviços de terraplenagem e preparação de base e sub-base, assegurando a adequada compactação e nivelamento do solo;implantação de sinalização horizontal e vertical, conforme legislação de trânsito vigente, garantindo a segurança dos usuários;adaptação e melhorias nos acessos locais, visando assegurar a integração das vias pavimentadas com as propriedades ecomunidades beneficiadas.A pavimentação dos trechos da STB-344 e STB-420 terá impacto direto sobre a mobilidade urbana e rural, proporcionandomelhores condições de deslocamento para moradores, estudantes, agricultores familiares e comerciantes que utilizam essas viasdiariamente. Além disso, contribuirá para o escoamento eficiente da produção agrícola, atividade econômica fundamental parao município, bem como para a melhoria do transporte escolar, transporte de pacientes e atendimento de serviços públicosessenciais.Com a execução deste objeto, espera-se alcançar os seguintes resultados:melhoria da qualidade da malha viária municipal;fortalecimento do desenvolvimento socioeconômico local e regional;redução do tempo de deslocamento e dos custos de transporte;aumento da segurança no tráfego e redução de acidentes;valorização imobiliária e ordenamento territorial;fortalecimento da integração entre bairros e comunidades rurais e urbanas.O Município de Sete Barras/SP, por meio de sua equipe técnica, será responsável pela gestão, acompanhamento e fiscalizaçãoda execução das obras, observando os padrões de qualidade exigidos e assegurando a correta aplicação dos recursos financeirostransferidos pela União.O objeto, portanto, não se limita apenas à pavimentação física das vias, mas envolve a implementação de um conjunto de açõesintegradas de infraestrutura urbana e rural, que terão como finalidade a promoção da mobilidade, da acessibilidade e damelhoria das condições de vida da população, em consonância com os princípios da eficiência, economicidade e interessepúblico que norteiam a gestão municipal e federal.",busca_ativa_escolar,transporte_escolar,transporte escolar,anunciado
Transferegov,2107939,2604304,CEDRO,PE,MINISTERIO DA EDUCACAO,01/08/2025,3441285.05,CONSTRUÇÃO DE CRECHE TIPO II NO SÍTIO CACHOEIRA MUNICÍPIO DO CEDRO/PE,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2027018,2210979,TANQUE DO PIAUÍ,PI,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",04/11/2024,2530000.0,"Implantação da Cozinha Comunitária, com espaço de apoio as famílias residentes na área sazonal em especial assentadas e pequenos agricultores da agricultura familiar que plantam para sua subsistência.",seguranca_alimentar,equipamentos_san,cozinha comunitaria,anunciado
Transferegov,2027018,2210979,TANQUE DO PIAUÍ,PI,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",04/11/2024,2530000.0,"Implantação da Cozinha Comunitária, com espaço de apoio as famílias residentes na área sazonal em especial assentadas e pequenos agricultores da agricultura familiar que plantam para sua subsistência.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2111889,2304400,FORTALEZA,CE,MINISTERIO DA EDUCACAO,18/08/2025,4689953.14,Construção do Centro de Educação Infantil  Fortaleza/CE - FNDE - Creche tipo II.,primeira_infancia,creche_pre_escola,creche;educacao infantil;centro de educacao infantil,aprovado
Transferegov,1973450,2204352,GEMINIANO,PI,MINISTERIO DA EDUCACAO,18/04/2024,3289273.18,Construção de Creche no Município de Geminiano -PI – Creche Tipo 2.,primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1972953,5222005,VIANÓPOLIS,GO,MINISTERIO DA EDUCACAO,17/04/2024,5341772.51,"Construção de Creche e Escola de Educação Infantil, GENI PEREIRA DE SOUZA FUHRMANN, no Bairro Mansões Sul, Vianópolis/GO – FNDE – Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1971761,1506500,SANTA ISABEL DO PARÁ,PA,MINISTERIO DA EDUCACAO,15/04/2024,3428140.0,"Construção de Creche e Escola de Educação Infantil, em Santa Izabel do Pará/PA – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1976450,2933307,VITÓRIA DA CONQUISTA,BA,MINISTERIO DA EDUCACAO,29/04/2024,3375435.29,"Construção da Creche do Bairro Campinhos, Vitória da Conquista/BA – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2115549,4202073,BALNEÁRIO GAIVOTA,SC,MINISTERIO DA EDUCACAO,21/08/2025,3640391.23,Construção da Creche de Educação Infantil tipo 2 no Município de Balneário Gaivota,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1978584,4117271,NOVA TEBAS,PR,MINISTERIO DA EDUCACAO,03/05/2024,9743076.0,"Construção de escola em tempo integral, a ser implantada na cidade de Nova Tebas – Paraná, contendo 05 salas para atendimento a 211 alunos.",busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
